locality,timestamp,temperature,humidity
AnnaNagar,2025-09-01 12:14:00,26.4,65
Velachery,2025-09-01 12:14:00,36.2,66
T.Nagar,2025-09-01 12:14:00,38.7,41
Adyar,2025-09-01 12:14:00,28.1,70
Guindy,2025-09-01 12:14:00,28.4,65
AnnaNagar,2025-09-01 12:15:00,36.1,71
Velachery,2025-09-01 12:15:00,30.8,71
T.Nagar,2025-09-01 12:15:00,38.8,73
Adyar,2025-09-01 12:15:00,32.9,48
Guindy,2025-09-01 12:15:00,27.5,77
AnnaNagar,2025-09-01 12:16:00,32.9,59
Velachery,2025-09-01 12:16:00,31.6,70
T.Nagar,2025-09-01 12:16:00,36.8,68
Adyar,2025-09-01 12:16:00,34.0,46
Guindy,2025-09-01 12:16:00,26.9,69
AnnaNagar,2025-09-01 12:17:00,27.8,72
Velachery,2025-09-01 12:17:00,37.2,40
T.Nagar,2025-09-01 12:17:00,29.7,75
Adyar,2025-09-01 12:17:00,31.8,53
Guindy,2025-09-01 12:17:00,34.1,55
AnnaNagar,2025-09-01 12:18:00,39.6,55
Velachery,2025-09-01 12:18:00,29.9,56
T.Nagar,2025-09-01 12:18:00,33.3,48
Adyar,2025-09-01 12:18:00,34.3,62
Guindy,2025-09-01 12:18:00,36.5,50
AnnaNagar,2025-09-01 12:19:00,34.2,52
Velachery,2025-09-01 12:19:00,32.0,53
T.Nagar,2025-09-01 12:19:00,27.0,72
Adyar,2025-09-01 12:19:00,27.8,75
Guindy,2025-09-01 12:19:00,32.7,75
AnnaNagar,2025-09-01 12:20:00,32.6,73
Velachery,2025-09-01 12:20:00,33.6,67
T.Nagar,2025-09-01 12:20:00,27.8,47
Adyar,2025-09-01 12:20:00,35.6,64
Guindy,2025-09-01 12:20:00,27.3,67
AnnaNagar,2025-09-01 12:21:00,26.4,73
Velachery,2025-09-01 12:21:00,39.9,68
T.Nagar,2025-09-01 12:21:00,33.0,77
Adyar,2025-09-01 12:21:00,28.2,77
Guindy,2025-09-01 12:21:00,27.9,80
AnnaNagar,2025-09-01 12:22:00,37.6,59
Velachery,2025-09-01 12:22:00,31.6,52
T.Nagar,2025-09-01 12:22:00,34.9,63
Adyar,2025-09-01 12:22:00,38.9,71
Guindy,2025-09-01 12:22:00,32.4,64
AnnaNagar,2025-09-01 12:23:00,25.3,80
Velachery,2025-09-01 12:23:00,31.0,79
T.Nagar,2025-09-01 12:23:00,27.4,56
Adyar,2025-09-01 12:23:00,37.2,50
Guindy,2025-09-01 12:23:00,38.3,52
AnnaNagar,2025-09-01 12:24:00,34.7,71
Velachery,2025-09-01 12:24:00,25.5,69
T.Nagar,2025-09-01 12:24:00,33.8,48
Adyar,2025-09-01 12:24:00,33.0,56
Guindy,2025-09-01 12:24:00,25.9,74
AnnaNagar,2025-09-01 12:25:00,34.1,74
Velachery,2025-09-01 12:25:00,29.2,56
T.Nagar,2025-09-01 12:25:00,25.9,48
Adyar,2025-09-01 12:25:00,35.3,44
Guindy,2025-09-01 12:25:00,28.4,61
AnnaNagar,2025-09-01 12:26:00,31.1,78
Velachery,2025-09-01 12:26:00,28.4,40
T.Nagar,2025-09-01 12:26:00,33.1,53
Adyar,2025-09-01 12:26:00,39.6,62
Guindy,2025-09-01 12:26:00,35.9,65
AnnaNagar,2025-09-01 12:27:00,29.1,66
Velachery,2025-09-01 12:27:00,28.1,72
T.Nagar,2025-09-01 12:27:00,38.8,64
Adyar,2025-09-01 12:27:00,35.3,78
Guindy,2025-09-01 12:27:00,27.5,55
AnnaNagar,2025-09-01 12:28:00,27.0,47
Velachery,2025-09-01 12:28:00,30.4,42
T.Nagar,2025-09-01 12:28:00,37.5,49
Adyar,2025-09-01 12:28:00,39.6,42
Guindy,2025-09-01 12:28:00,28.7,54
AnnaNagar,2025-09-01 12:29:00,38.5,43
Velachery,2025-09-01 12:29:00,31.1,46
T.Nagar,2025-09-01 12:29:00,30.9,40
Adyar,2025-09-01 12:29:00,29.8,56
Guindy,2025-09-01 12:29:00,29.0,58
AnnaNagar,2025-09-01 12:30:00,29.4,78
Velachery,2025-09-01 12:30:00,28.2,60
T.Nagar,2025-09-01 12:30:00,31.5,78
Adyar,2025-09-01 12:30:00,34.5,60
Guindy,2025-09-01 12:30:00,39.9,42
AnnaNagar,2025-09-01 12:31:00,32.8,56
Velachery,2025-09-01 12:31:00,35.8,60
T.Nagar,2025-09-01 12:31:00,30.4,63
Adyar,2025-09-01 12:31:00,38.3,69
Guindy,2025-09-01 12:31:00,34.0,80
AnnaNagar,2025-09-01 12:32:00,39.7,60
Velachery,2025-09-01 12:32:00,33.7,68
T.Nagar,2025-09-01 12:32:00,38.8,43
Adyar,2025-09-01 12:32:00,38.0,74
Guindy,2025-09-01 12:32:00,33.6,55
AnnaNagar,2025-09-01 12:33:00,33.5,53
Velachery,2025-09-01 12:33:00,38.0,51
T.Nagar,2025-09-01 12:33:00,35.9,75
Adyar,2025-09-01 12:33:00,35.2,44
Guindy,2025-09-01 12:33:00,32.5,64
AnnaNagar,2025-09-01 12:34:00,29.2,46
Velachery,2025-09-01 12:34:00,34.9,42
T.Nagar,2025-09-01 12:34:00,37.0,62
Adyar,2025-09-01 12:34:00,26.1,78
Guindy,2025-09-01 12:34:00,39.2,66
AnnaNagar,2025-09-01 12:35:00,38.8,49
Velachery,2025-09-01 12:35:00,31.2,79
T.Nagar,2025-09-01 12:35:00,35.3,57
Adyar,2025-09-01 12:35:00,25.5,63
Guindy,2025-09-01 12:35:00,37.0,41
AnnaNagar,2025-09-01 12:36:00,27.3,51
Velachery,2025-09-01 12:36:00,25.1,41
T.Nagar,2025-09-01 12:36:00,31.3,73
Adyar,2025-09-01 12:36:00,30.0,77
Guindy,2025-09-01 12:36:00,30.6,43
AnnaNagar,2025-09-01 12:37:00,25.5,46
Velachery,2025-09-01 12:37:00,36.7,78
T.Nagar,2025-09-01 12:37:00,34.5,75
Adyar,2025-09-01 12:37:00,35.7,56
Guindy,2025-09-01 12:37:00,33.7,75
AnnaNagar,2025-09-01 12:38:00,38.5,68
Velachery,2025-09-01 12:38:00,28.7,48
T.Nagar,2025-09-01 12:38:00,27.3,79
Adyar,2025-09-01 12:38:00,28.3,62
Guindy,2025-09-01 12:38:00,35.5,67
AnnaNagar,2025-09-01 12:39:00,30.9,55
Velachery,2025-09-01 12:39:00,34.9,52
T.Nagar,2025-09-01 12:39:00,35.9,50
Adyar,2025-09-01 12:39:00,33.9,70
Guindy,2025-09-01 12:39:00,35.1,70
AnnaNagar,2025-09-01 12:40:00,30.4,66
Velachery,2025-09-01 12:40:00,26.5,51
T.Nagar,2025-09-01 12:40:00,33.3,47
Adyar,2025-09-01 12:40:00,30.4,63
Guindy,2025-09-01 12:40:00,25.6,50
AnnaNagar,2025-09-01 12:41:00,33.3,47
Velachery,2025-09-01 12:41:00,36.8,57
T.Nagar,2025-09-01 12:41:00,29.2,60
Adyar,2025-09-01 12:41:00,27.0,40
Guindy,2025-09-01 12:41:00,33.4,50
AnnaNagar,2025-09-01 12:42:00,25.9,57
Velachery,2025-09-01 12:42:00,37.9,51
T.Nagar,2025-09-01 12:42:00,33.0,55
Adyar,2025-09-01 12:42:00,30.7,68
Guindy,2025-09-01 12:42:00,25.5,64
AnnaNagar,2025-09-01 12:43:00,31.0,41
Velachery,2025-09-01 12:43:00,38.7,44
T.Nagar,2025-09-01 12:43:00,35.2,50
Adyar,2025-09-01 12:43:00,36.9,44
Guindy,2025-09-01 12:43:00,31.2,67
AnnaNagar,2025-09-01 12:44:00,35.1,58
Velachery,2025-09-01 12:44:00,39.2,54
T.Nagar,2025-09-01 12:44:00,38.6,42
Adyar,2025-09-01 12:44:00,36.3,77
Guindy,2025-09-01 12:44:00,30.4,61
AnnaNagar,2025-09-01 12:45:00,39.9,48
Velachery,2025-09-01 12:45:00,36.4,52
T.Nagar,2025-09-01 12:45:00,36.5,73
Adyar,2025-09-01 12:45:00,31.1,56
Guindy,2025-09-01 12:45:00,30.2,46
AnnaNagar,2025-09-01 12:46:00,30.9,52
Velachery,2025-09-01 12:46:00,29.6,68
T.Nagar,2025-09-01 12:46:00,38.9,79
Adyar,2025-09-01 12:46:00,30.7,80
Guindy,2025-09-01 12:46:00,35.1,71
AnnaNagar,2025-09-01 12:47:00,28.2,43
Velachery,2025-09-01 12:47:00,33.9,63
T.Nagar,2025-09-01 12:47:00,25.4,61
Adyar,2025-09-01 12:47:00,33.0,67
Guindy,2025-09-01 12:47:00,27.5,70
AnnaNagar,2025-09-01 12:48:00,34.4,51
Velachery,2025-09-01 12:48:00,37.2,71
T.Nagar,2025-09-01 12:48:00,31.3,51
Adyar,2025-09-01 12:48:00,33.4,59
Guindy,2025-09-01 12:48:00,36.0,53
AnnaNagar,2025-09-01 12:49:00,35.0,58
Velachery,2025-09-01 12:49:00,38.9,60
T.Nagar,2025-09-01 12:49:00,33.8,72
Adyar,2025-09-01 12:49:00,34.8,44
Guindy,2025-09-01 12:49:00,31.7,79
AnnaNagar,2025-09-01 12:50:00,29.7,73
Velachery,2025-09-01 12:50:00,33.4,79
T.Nagar,2025-09-01 12:50:00,39.9,70
Adyar,2025-09-01 12:50:00,25.5,51
Guindy,2025-09-01 12:50:00,39.8,56
AnnaNagar,2025-09-01 12:51:00,34.9,69
Velachery,2025-09-01 12:51:00,38.8,53
T.Nagar,2025-09-01 12:51:00,32.9,54
Adyar,2025-09-01 12:51:00,30.1,42
Guindy,2025-09-01 12:51:00,25.3,56
AnnaNagar,2025-09-01 12:52:00,26.0,70
Velachery,2025-09-01 12:52:00,29.5,48
T.Nagar,2025-09-01 12:52:00,39.3,79
Adyar,2025-09-01 12:52:00,39.4,78
Guindy,2025-09-01 12:52:00,38.5,79
AnnaNagar,2025-09-01 12:53:00,36.3,53
Velachery,2025-09-01 12:53:00,34.6,48
T.Nagar,2025-09-01 12:53:00,30.6,43
Adyar,2025-09-01 12:53:00,38.5,70
Guindy,2025-09-01 12:53:00,38.8,66
AnnaNagar,2025-09-01 12:54:00,28.4,62
Velachery,2025-09-01 12:54:00,27.9,78
T.Nagar,2025-09-01 12:54:00,38.1,73
Adyar,2025-09-01 12:54:00,29.2,52
Guindy,2025-09-01 12:54:00,39.3,44
AnnaNagar,2025-09-01 12:55:00,35.4,65
Velachery,2025-09-01 12:55:00,25.9,74
T.Nagar,2025-09-01 12:55:00,34.0,60
Adyar,2025-09-01 12:55:00,33.9,46
Guindy,2025-09-01 12:55:00,38.4,74
AnnaNagar,2025-09-01 12:56:00,38.2,55
Velachery,2025-09-01 12:56:00,36.2,42
T.Nagar,2025-09-01 12:56:00,27.9,43
Adyar,2025-09-01 12:56:00,39.4,42
Guindy,2025-09-01 12:56:00,26.8,49
AnnaNagar,2025-09-01 12:57:00,28.8,77
Velachery,2025-09-01 12:57:00,35.3,44
T.Nagar,2025-09-01 12:57:00,27.0,59
Adyar,2025-09-01 12:57:00,32.3,51
Guindy,2025-09-01 12:57:00,33.9,40
AnnaNagar,2025-09-01 12:58:00,26.6,67
Velachery,2025-09-01 12:58:00,26.6,53
T.Nagar,2025-09-01 12:58:00,35.6,56
Adyar,2025-09-01 12:58:00,27.1,74
Guindy,2025-09-01 12:58:00,32.7,51
AnnaNagar,2025-09-01 12:59:00,29.7,58
Velachery,2025-09-01 12:59:00,36.3,54
T.Nagar,2025-09-01 12:59:00,31.2,73
Adyar,2025-09-01 12:59:00,30.8,41
Guindy,2025-09-01 12:59:00,35.0,80
AnnaNagar,2025-09-01 13:00:00,27.3,63
Velachery,2025-09-01 13:00:00,30.9,54
T.Nagar,2025-09-01 13:00:00,26.4,46
Adyar,2025-09-01 13:00:00,36.0,61
Guindy,2025-09-01 13:00:00,27.1,58
AnnaNagar,2025-09-01 13:01:00,28.4,63
Velachery,2025-09-01 13:01:00,30.6,43
T.Nagar,2025-09-01 13:01:00,26.8,68
Adyar,2025-09-01 13:01:00,26.9,65
Guindy,2025-09-01 13:01:00,37.9,40
AnnaNagar,2025-09-01 13:02:00,35.3,41
Velachery,2025-09-01 13:02:00,26.5,52
T.Nagar,2025-09-01 13:02:00,26.7,51
Adyar,2025-09-01 13:02:00,27.0,50
Guindy,2025-09-01 13:02:00,34.0,73
AnnaNagar,2025-09-01 13:03:00,31.8,56
Velachery,2025-09-01 13:03:00,30.7,52
T.Nagar,2025-09-01 13:03:00,27.5,54
Adyar,2025-09-01 13:03:00,36.0,40
Guindy,2025-09-01 13:03:00,37.9,56
AnnaNagar,2025-09-01 13:04:00,28.4,79
Velachery,2025-09-01 13:04:00,38.2,75
T.Nagar,2025-09-01 13:04:00,30.6,79
Adyar,2025-09-01 13:04:00,34.2,57
Guindy,2025-09-01 13:04:00,30.6,47
AnnaNagar,2025-09-01 13:05:00,33.2,65
Velachery,2025-09-01 13:05:00,27.0,79
T.Nagar,2025-09-01 13:05:00,29.5,41
Adyar,2025-09-01 13:05:00,26.9,63
Guindy,2025-09-01 13:05:00,28.0,60
AnnaNagar,2025-09-01 13:06:00,27.8,47
Velachery,2025-09-01 13:06:00,25.5,63
T.Nagar,2025-09-01 13:06:00,33.2,63
Adyar,2025-09-01 13:06:00,33.7,42
Guindy,2025-09-01 13:06:00,28.9,56
AnnaNagar,2025-09-01 13:07:00,39.2,63
Velachery,2025-09-01 13:07:00,25.5,60
T.Nagar,2025-09-01 13:07:00,31.5,67
Adyar,2025-09-01 13:07:00,28.9,69
Guindy,2025-09-01 13:07:00,28.4,77
AnnaNagar,2025-09-01 13:08:00,38.9,72
Velachery,2025-09-01 13:08:00,30.7,70
T.Nagar,2025-09-01 13:08:00,31.2,63
Adyar,2025-09-01 13:08:00,37.6,67
Guindy,2025-09-01 13:08:00,37.3,63
AnnaNagar,2025-09-01 13:09:00,28.1,59
Velachery,2025-09-01 13:09:00,28.0,57
T.Nagar,2025-09-01 13:09:00,38.8,71
Adyar,2025-09-01 13:09:00,35.1,59
Guindy,2025-09-01 13:09:00,38.6,78
AnnaNagar,2025-09-01 13:10:00,33.7,53
Velachery,2025-09-01 13:10:00,35.4,53
T.Nagar,2025-09-01 13:10:00,39.0,70
Adyar,2025-09-01 13:10:00,27.2,43
Guindy,2025-09-01 13:10:00,33.2,53
AnnaNagar,2025-09-01 13:11:00,30.6,69
Velachery,2025-09-01 13:11:00,37.4,68
T.Nagar,2025-09-01 13:11:00,30.4,55
Adyar,2025-09-01 13:11:00,30.5,44
Guindy,2025-09-01 13:11:00,30.5,43
AnnaNagar,2025-09-01 13:12:00,31.4,74
Velachery,2025-09-01 13:12:00,36.5,71
T.Nagar,2025-09-01 13:12:00,34.8,51
Adyar,2025-09-01 13:12:00,38.8,57
Guindy,2025-09-01 13:12:00,34.8,55
AnnaNagar,2025-09-01 13:13:00,27.2,44
Velachery,2025-09-01 13:13:00,25.7,54
T.Nagar,2025-09-01 13:13:00,33.5,49
Adyar,2025-09-01 13:13:00,32.9,68
Guindy,2025-09-01 13:13:00,33.3,58
AnnaNagar,2025-09-01 13:14:00,39.3,51
Velachery,2025-09-01 13:14:00,25.4,68
T.Nagar,2025-09-01 13:14:00,38.7,69
Adyar,2025-09-01 13:14:00,33.4,65
Guindy,2025-09-01 13:14:00,34.3,74
AnnaNagar,2025-09-01 13:15:00,36.8,47
Velachery,2025-09-01 13:15:00,39.7,75
T.Nagar,2025-09-01 13:15:00,37.9,64
Adyar,2025-09-01 13:15:00,25.5,59
Guindy,2025-09-01 13:15:00,25.9,61
AnnaNagar,2025-09-01 13:16:00,30.4,70
Velachery,2025-09-01 13:16:00,38.6,47
T.Nagar,2025-09-01 13:16:00,37.1,53
Adyar,2025-09-01 13:16:00,25.5,49
Guindy,2025-09-01 13:16:00,28.2,47
AnnaNagar,2025-09-01 13:17:00,27.5,77
Velachery,2025-09-01 13:17:00,28.4,60
T.Nagar,2025-09-01 13:17:00,33.9,71
Adyar,2025-09-01 13:17:00,35.6,67
Guindy,2025-09-01 13:17:00,29.3,43
AnnaNagar,2025-09-01 13:18:00,30.6,40
Velachery,2025-09-01 13:18:00,36.5,67
T.Nagar,2025-09-01 13:18:00,27.5,45
Adyar,2025-09-01 13:18:00,37.8,74
Guindy,2025-09-01 13:18:00,30.1,66
AnnaNagar,2025-09-01 13:19:00,33.6,72
Velachery,2025-09-01 13:19:00,34.8,52
T.Nagar,2025-09-01 13:19:00,36.5,48
Adyar,2025-09-01 13:19:00,33.5,75
Guindy,2025-09-01 13:19:00,35.1,76
AnnaNagar,2025-09-01 13:20:00,39.7,67
Velachery,2025-09-01 13:20:00,33.4,48
T.Nagar,2025-09-01 13:20:00,28.9,41
Adyar,2025-09-01 13:20:00,38.9,78
Guindy,2025-09-01 13:20:00,33.7,56
AnnaNagar,2025-09-01 13:21:00,36.6,73
Velachery,2025-09-01 13:21:00,37.3,65
T.Nagar,2025-09-01 13:21:00,26.5,76
Adyar,2025-09-01 13:21:00,35.6,41
Guindy,2025-09-01 13:21:00,32.0,63
AnnaNagar,2025-09-01 13:22:00,31.8,48
Velachery,2025-09-01 13:22:00,31.6,73
T.Nagar,2025-09-01 13:22:00,27.4,68
Adyar,2025-09-01 13:22:00,37.5,67
Guindy,2025-09-01 13:22:00,39.4,53
AnnaNagar,2025-09-01 13:23:00,36.6,77
Velachery,2025-09-01 13:23:00,34.2,80
T.Nagar,2025-09-01 13:23:00,39.0,78
Adyar,2025-09-01 13:23:00,32.6,80
Guindy,2025-09-01 13:23:00,31.1,67
AnnaNagar,2025-09-01 13:24:00,29.1,69
Velachery,2025-09-01 13:24:00,34.3,45
T.Nagar,2025-09-01 13:24:00,38.4,62
Adyar,2025-09-01 13:24:00,29.4,59
Guindy,2025-09-01 13:24:00,36.8,47
AnnaNagar,2025-09-01 13:25:00,37.0,45
Velachery,2025-09-01 13:25:00,26.7,50
T.Nagar,2025-09-01 13:25:00,34.8,63
Adyar,2025-09-01 13:25:00,35.3,72
Guindy,2025-09-01 13:25:00,28.0,63
AnnaNagar,2025-09-01 13:26:00,34.9,48
Velachery,2025-09-01 13:26:00,30.3,51
T.Nagar,2025-09-01 13:26:00,35.1,44
Adyar,2025-09-01 13:26:00,38.2,67
Guindy,2025-09-01 13:26:00,26.2,42
AnnaNagar,2025-09-01 13:27:00,30.7,67
Velachery,2025-09-01 13:27:00,31.4,46
T.Nagar,2025-09-01 13:27:00,27.9,80
Adyar,2025-09-01 13:27:00,32.0,40
Guindy,2025-09-01 13:27:00,30.7,66
AnnaNagar,2025-09-01 13:28:00,39.9,41
Velachery,2025-09-01 13:28:00,33.8,67
T.Nagar,2025-09-01 13:28:00,28.9,63
Adyar,2025-09-01 13:28:00,35.5,63
Guindy,2025-09-01 13:28:00,29.5,72
AnnaNagar,2025-09-01 13:29:00,36.1,47
Velachery,2025-09-01 13:29:00,37.4,49
T.Nagar,2025-09-01 13:29:00,26.9,43
Adyar,2025-09-01 13:29:00,30.9,74
Guindy,2025-09-01 13:29:00,29.1,51
AnnaNagar,2025-09-01 13:30:00,36.4,40
Velachery,2025-09-01 13:30:00,25.1,59
T.Nagar,2025-09-01 13:30:00,27.0,52
Adyar,2025-09-01 13:30:00,33.2,75
Guindy,2025-09-01 13:30:00,26.3,63
AnnaNagar,2025-09-01 13:31:00,27.1,59
Velachery,2025-09-01 13:31:00,25.6,46
T.Nagar,2025-09-01 13:31:00,26.2,53
Adyar,2025-09-01 13:31:00,36.2,73
Guindy,2025-09-01 13:31:00,28.3,72
AnnaNagar,2025-09-01 13:32:00,39.7,54
Velachery,2025-09-01 13:32:00,26.0,64
T.Nagar,2025-09-01 13:32:00,37.7,77
Adyar,2025-09-01 13:32:00,26.3,53
Guindy,2025-09-01 13:32:00,27.7,48
AnnaNagar,2025-09-01 13:33:00,25.8,76
Velachery,2025-09-01 13:33:00,33.9,47
T.Nagar,2025-09-01 13:33:00,32.0,46
Adyar,2025-09-01 13:33:00,38.4,60
Guindy,2025-09-01 13:33:00,26.2,61
AnnaNagar,2025-09-01 13:34:00,30.0,52
Velachery,2025-09-01 13:34:00,25.5,75
T.Nagar,2025-09-01 13:34:00,35.4,75
Adyar,2025-09-01 13:34:00,34.4,64
Guindy,2025-09-01 13:34:00,30.0,50
AnnaNagar,2025-09-01 13:35:00,39.9,50
Velachery,2025-09-01 13:35:00,38.2,54
T.Nagar,2025-09-01 13:35:00,35.1,62
Adyar,2025-09-01 13:35:00,27.8,53
Guindy,2025-09-01 13:35:00,26.8,72
AnnaNagar,2025-09-01 13:36:00,33.9,63
Velachery,2025-09-01 13:36:00,25.4,57
T.Nagar,2025-09-01 13:36:00,27.1,68
Adyar,2025-09-01 13:36:00,29.2,69
Guindy,2025-09-01 13:36:00,28.8,46
AnnaNagar,2025-09-01 13:37:00,34.7,57
Velachery,2025-09-01 13:37:00,31.4,73
T.Nagar,2025-09-01 13:37:00,29.7,58
Adyar,2025-09-01 13:37:00,25.4,48
Guindy,2025-09-01 13:37:00,30.0,75
AnnaNagar,2025-09-01 13:38:00,33.0,51
Velachery,2025-09-01 13:38:00,34.8,59
T.Nagar,2025-09-01 13:38:00,30.1,58
Adyar,2025-09-01 13:38:00,29.8,50
Guindy,2025-09-01 13:38:00,25.2,53
AnnaNagar,2025-09-01 13:39:00,28.0,54
Velachery,2025-09-01 13:39:00,26.4,57
T.Nagar,2025-09-01 13:39:00,26.8,59
Adyar,2025-09-01 13:39:00,31.5,50
Guindy,2025-09-01 13:39:00,39.5,64
AnnaNagar,2025-09-01 13:40:00,26.7,70
Velachery,2025-09-01 13:40:00,39.0,63
T.Nagar,2025-09-01 13:40:00,36.0,45
Adyar,2025-09-01 13:40:00,30.2,63
Guindy,2025-09-01 13:40:00,31.9,51
AnnaNagar,2025-09-01 13:41:00,35.1,77
Velachery,2025-09-01 13:41:00,38.2,71
T.Nagar,2025-09-01 13:41:00,31.7,56
Adyar,2025-09-01 13:41:00,27.7,61
Guindy,2025-09-01 13:41:00,37.2,51
AnnaNagar,2025-09-01 13:42:00,25.7,73
Velachery,2025-09-01 13:42:00,37.7,63
T.Nagar,2025-09-01 13:42:00,34.6,79
Adyar,2025-09-01 13:42:00,27.0,68
Guindy,2025-09-01 13:42:00,36.0,66
AnnaNagar,2025-09-01 13:43:00,25.5,53
Velachery,2025-09-01 13:43:00,37.0,57
T.Nagar,2025-09-01 13:43:00,26.0,42
Adyar,2025-09-01 13:43:00,35.9,76
Guindy,2025-09-01 13:43:00,25.3,66
AnnaNagar,2025-09-01 13:44:00,39.4,59
Velachery,2025-09-01 13:44:00,28.1,51
T.Nagar,2025-09-01 13:44:00,39.8,42
Adyar,2025-09-01 13:44:00,37.2,58
Guindy,2025-09-01 13:44:00,30.9,57
AnnaNagar,2025-09-01 13:45:00,32.3,48
Velachery,2025-09-01 13:45:00,33.3,42
T.Nagar,2025-09-01 13:45:00,33.5,73
Adyar,2025-09-01 13:45:00,34.0,43
Guindy,2025-09-01 13:45:00,33.9,80
AnnaNagar,2025-09-01 13:46:00,28.1,63
Velachery,2025-09-01 13:46:00,39.0,43
T.Nagar,2025-09-01 13:46:00,38.3,57
Adyar,2025-09-01 13:46:00,26.2,51
Guindy,2025-09-01 13:46:00,30.9,58
AnnaNagar,2025-09-01 13:47:00,28.5,80
Velachery,2025-09-01 13:47:00,33.7,62
T.Nagar,2025-09-01 13:47:00,26.1,50
Adyar,2025-09-01 13:47:00,27.6,68
Guindy,2025-09-01 13:47:00,28.4,47
AnnaNagar,2025-09-01 13:48:00,35.1,73
Velachery,2025-09-01 13:48:00,31.5,65
T.Nagar,2025-09-01 13:48:00,39.9,42
Adyar,2025-09-01 13:48:00,31.1,52
Guindy,2025-09-01 13:48:00,38.0,78
AnnaNagar,2025-09-01 13:49:00,38.0,61
Velachery,2025-09-01 13:49:00,34.2,53
T.Nagar,2025-09-01 13:49:00,28.2,71
Adyar,2025-09-01 13:49:00,25.8,74
Guindy,2025-09-01 13:49:00,33.3,59
AnnaNagar,2025-09-01 13:50:00,28.1,67
Velachery,2025-09-01 13:50:00,39.6,41
T.Nagar,2025-09-01 13:50:00,29.1,61
Adyar,2025-09-01 13:50:00,30.0,45
Guindy,2025-09-01 13:50:00,32.7,55
AnnaNagar,2025-09-01 13:51:00,32.9,64
Velachery,2025-09-01 13:51:00,27.0,50
T.Nagar,2025-09-01 13:51:00,33.6,40
Adyar,2025-09-01 13:51:00,36.9,71
Guindy,2025-09-01 13:51:00,28.2,60
AnnaNagar,2025-09-01 13:52:00,37.8,49
Velachery,2025-09-01 13:52:00,25.5,55
T.Nagar,2025-09-01 13:52:00,28.2,61
Adyar,2025-09-01 13:52:00,36.0,42
Guindy,2025-09-01 13:52:00,25.1,40
AnnaNagar,2025-09-01 13:53:00,38.0,78
Velachery,2025-09-01 13:53:00,25.4,78
T.Nagar,2025-09-01 13:53:00,31.3,69
Adyar,2025-09-01 13:53:00,29.8,74
Guindy,2025-09-01 13:53:00,27.9,58
AnnaNagar,2025-09-01 13:54:00,34.8,41
Velachery,2025-09-01 13:54:00,34.8,60
T.Nagar,2025-09-01 13:54:00,33.7,44
Adyar,2025-09-01 13:54:00,37.8,54
Guindy,2025-09-01 13:54:00,29.8,40
AnnaNagar,2025-09-01 13:55:00,34.1,71
Velachery,2025-09-01 13:55:00,37.9,58
T.Nagar,2025-09-01 13:55:00,32.2,79
Adyar,2025-09-01 13:55:00,38.7,53
Guindy,2025-09-01 13:55:00,33.9,76
AnnaNagar,2025-09-01 13:56:00,38.3,61
Velachery,2025-09-01 13:56:00,35.6,80
T.Nagar,2025-09-01 13:56:00,32.8,58
Adyar,2025-09-01 13:56:00,34.1,58
Guindy,2025-09-01 13:56:00,38.2,40
AnnaNagar,2025-09-01 13:57:00,29.3,67
Velachery,2025-09-01 13:57:00,33.6,59
T.Nagar,2025-09-01 13:57:00,38.9,59
Adyar,2025-09-01 13:57:00,28.2,57
Guindy,2025-09-01 13:57:00,34.6,61
AnnaNagar,2025-09-01 13:58:00,30.8,65
Velachery,2025-09-01 13:58:00,31.9,43
T.Nagar,2025-09-01 13:58:00,35.6,42
Adyar,2025-09-01 13:58:00,39.1,69
Guindy,2025-09-01 13:58:00,39.1,52
AnnaNagar,2025-09-01 13:59:00,28.9,49
Velachery,2025-09-01 13:59:00,33.8,68
T.Nagar,2025-09-01 13:59:00,28.5,68
Adyar,2025-09-01 13:59:00,26.1,72
Guindy,2025-09-01 13:59:00,26.2,55
AnnaNagar,2025-09-01 14:00:00,35.4,50
Velachery,2025-09-01 14:00:00,25.6,59
T.Nagar,2025-09-01 14:00:00,35.8,67
Adyar,2025-09-01 14:00:00,27.4,40
Guindy,2025-09-01 14:00:00,32.1,78
AnnaNagar,2025-09-01 14:01:00,28.0,64
Velachery,2025-09-01 14:01:00,32.9,69
T.Nagar,2025-09-01 14:01:00,25.1,50
Adyar,2025-09-01 14:01:00,30.7,44
Guindy,2025-09-01 14:01:00,27.7,67
AnnaNagar,2025-09-01 14:02:00,31.9,53
Velachery,2025-09-01 14:02:00,34.4,61
T.Nagar,2025-09-01 14:02:00,37.4,59
Adyar,2025-09-01 14:02:00,31.9,64
Guindy,2025-09-01 14:02:00,35.9,67
AnnaNagar,2025-09-01 14:03:00,31.2,64
Velachery,2025-09-01 14:03:00,34.0,59
T.Nagar,2025-09-01 14:03:00,25.8,57
Adyar,2025-09-01 14:03:00,39.7,59
Guindy,2025-09-01 14:03:00,34.3,55
AnnaNagar,2025-09-01 14:04:00,37.4,60
Velachery,2025-09-01 14:04:00,27.2,54
T.Nagar,2025-09-01 14:04:00,33.3,74
Adyar,2025-09-01 14:04:00,35.0,74
Guindy,2025-09-01 14:04:00,33.8,52
AnnaNagar,2025-09-01 14:05:00,27.3,57
Velachery,2025-09-01 14:05:00,39.3,79
T.Nagar,2025-09-01 14:05:00,30.6,74
Adyar,2025-09-01 14:05:00,36.8,49
